order_id,order_date,customer_id,product,category,quantity,unit_price,country,revenue,year,month,month_name
159580,2024-08-18,2050,Headphones,Electronics,3.0,1265.75,Germany,3797.25,2024,8,Aug
109425,2024-08-19,2038,Watch,Accessories,1.0,787.16,USA,787.16,2024,8,Aug
129363,2024-08-20,2252,Shoes,Accessories,1.0,1142.46,USA,1142.46,2024,8,Aug
134088,2024-08-21,2037,Shoes,Fashion,1.0,857.79,USA,857.79,2024,8,Aug
109694,2024-08-22,2133,Unknown,Fashion,1.0,968.92,UK,968.92,2024,8,Aug
140542,2024-08-23,2059,Shoes,Fashion,3.0,1285.26,Germany,3855.7799999999997,2024,8,Aug
144709,2024-08-24,2287,Shoes,Fashion,2.0,661.33,USA,1322.66,2024,8,Aug
153630,2024-08-25,2203,Watch,Accessories,1.0,1047.83,USA,1047.83,2024,8,Aug
197552,2024-08-26,2145,Phone,Electronics,1.0,1251.75,France,1251.75,2024,8,Aug
107011,2024-08-27,2031,Watch,Unknown,2.0,974.49,Unknown,1948.98,2024,8,Aug
156487,2024-08-28,2159,Phone,Unknown,2.0,98.21,Germany,196.42,2024,8,Aug
140605,2024-08-29,2084,Phone,Electronics,2.0,731.49,Unknown,1462.98,2024,8,Aug
157852,2024-08-30,2090,Bag,Electronics,1.0,895.29,USA,895.29,2024,8,Aug
119521,2024-08-31,2039,Laptop,Fashion,1.0,437.99,Germany,437.99,2024,8,Aug
134176,2024-09-02,2178,Unknown,Electronics,2.0,1356.48,Germany,2712.96,2024,9,Sep
199415,2024-09-03,2074,Shoes,Electronics,2.0,908.5,Germany,1817.0,2024,9,Sep
121871,2024-09-04,2294,Phone,Accessories,3.0,33.3,Germany,99.89999999999999,2024,9,Sep
192607,2024-09-05,2068,Watch,Unknown,2.0,777.58,UK,1555.16,2024,9,Sep
127034,2024-09-06,2039,Phone,Electronics,4.0,433.22,Germany,1732.88,2024,9,Sep
153977,2024-09-07,2127,Phone,Electronics,2.0,807.73,USA,1615.46,2024,9,Sep
179193,2024-09-08,2207,Unknown,Fashion,3.0,1092.22,France,3276.66,2024,9,Sep
147320,2024-09-09,2013,Laptop,Electronics,2.0,185.36,USA,370.72,2024,9,Sep
150679,2024-09-10,2163,Shoes,Fashion,3.0,56.62,USA,169.85999999999999,2024,9,Sep
191237,2024-09-12,2203,Unknown,Electronics,2.0,267.81,UK,535.62,2024,9,Sep
183241,2024-09-13,2179,Laptop,Fashion,1.0,1301.4,Germany,1301.4,2024,9,Sep
159281,2024-09-14,2162,Shoes,Fashion,2.0,411.11,France,822.22,2024,9,Sep
136720,2024-09-15,2080,Laptop,Electronics,2.0,863.89,USA,1727.78,2024,9,Sep
183054,2024-09-16,2028,Bag,Electronics,1.0,511.23,Unknown,511.23,2024,9,Sep
152677,2024-09-17,2008,Phone,Electronics,1.0,288.55,UK,288.55,2024,9,Sep
102963,2024-09-18,2145,Phone,Fashion,3.0,707.01,USA,2121.0299999999997,2024,9,Sep
146870,2024-09-20,2236,Watch,Electronics,2.0,1156.58,USA,2313.16,2024,9,Sep
160781,2024-09-21,2220,Bag,Fashion,2.0,1084.85,UK,2169.7,2024,9,Sep
115265,2024-09-23,2123,Shoes,Electronics,2.0,370.03,USA,740.06,2024,9,Sep
124455,2024-09-24,2101,Unknown,Fashion,4.0,576.69,USA,2306.76,2024,9,Sep
126743,2024-09-25,2187,Watch,Accessories,3.0,295.37,France,886.11,2024,9,Sep
169914,2024-09-26,2059,Shoes,Fashion,2.0,491.87,Germany,983.74,2024,9,Sep
125136,2024-09-27,2186,Laptop,Unknown,4.0,343.42,USA,1373.68,2024,9,Sep
176999,2024-09-28,2274,Headphones,Electronics,2.0,64.25,France,128.5,2024,9,Sep
145295,2024-09-29,2012,Unknown,Accessories,3.0,1392.94,Germany,4178.82,2024,9,Sep
184662,2024-09-30,2283,Laptop,Fashion,3.0,1161.76,USA,3485.2799999999997,2024,9,Sep
169988,2024-10-01,2010,Laptop,Fashion,3.0,465.26,UK,1395.78,2024,10,Oct
191986,2024-10-02,2272,Laptop,Fashion,1.0,971.42,France,971.42,2024,10,Oct
171166,2024-10-04,2124,Phone,Accessories,1.0,1144.93,France,1144.93,2024,10,Oct
151714,2024-10-05,2262,Unknown,Electronics,1.0,797.93,USA,797.93,2024,10,Oct
144296,2024-10-06,2000,Unknown,Electronics,2.0,198.25,France,396.5,2024,10,Oct
126885,2024-10-07,2007,Phone,Fashion,1.0,583.22,USA,583.22,2024,10,Oct
172614,2024-10-08,2153,Watch,Fashion,1.0,167.71,Germany,167.71,2024,10,Oct
108804,2024-10-09,2067,Headphones,Electronics,4.0,816.05,Unknown,3264.2,2024,10,Oct
186465,2024-10-10,2248,Phone,Fashion,2.0,425.34,USA,850.68,2024,10,Oct
198875,2024-10-11,2213,Shoes,Electronics,4.0,1027.92,Nigeria,4111.68,2024,10,Oct
120132,2024-10-12,2113,Unknown,Fashion,1.0,1391.34,Germany,1391.34,2024,10,Oct
150053,2024-10-13,2246,Laptop,Fashion,2.0,67.67,Germany,135.34,2024,10,Oct
122616,2024-10-15,2111,Laptop,Unknown,2.0,705.64,Unknown,1411.28,2024,10,Oct
181841,2024-10-16,2166,Phone,Fashion,1.0,1088.4,USA,1088.4,2024,10,Oct
138607,2024-10-17,2164,Bag,Electronics,3.0,276.72,USA,830.1600000000001,2024,10,Oct
197620,2024-10-18,2068,Laptop,Accessories,3.0,319.54,Germany,958.6200000000001,2024,10,Oct
122898,2024-10-19,2091,Phone,Accessories,1.0,228.22,Nigeria,228.22,2024,10,Oct
109481,2024-10-20,2269,Shoes,Unknown,3.0,286.17,USA,858.51,2024,10,Oct
164433,2024-10-22,2134,Unknown,Accessories,3.0,1489.25,USA,4467.75,2024,10,Oct
175358,2024-10-24,2098,Shoes,Electronics,2.0,405.68,France,811.36,2024,10,Oct
153123,2024-10-25,2232,Watch,Accessories,2.0,634.94,France,1269.88,2024,10,Oct
120045,2024-10-26,2016,Headphones,Electronics,3.0,1401.57,France,4204.71,2024,10,Oct
101291,2024-10-27,2261,Phone,Electronics,2.0,411.89,USA,823.78,2024,10,Oct
157741,2024-10-28,2040,Watch,Fashion,2.0,524.25,Nigeria,1048.5,2024,10,Oct
135300,2024-10-29,2181,Bag,Unknown,4.0,766.91,USA,3067.64,2024,10,Oct
125754,2024-10-31,2023,Headphones,Electronics,3.0,139.69,USA,419.07,2024,10,Oct
112230,2024-11-01,2251,Phone,Fashion,2.0,282.71,Unknown,565.42,2024,11,Nov
150863,2024-11-02,2235,Laptop,Unknown,2.0,396.49,USA,792.98,2024,11,Nov
130306,2024-11-03,2187,Phone,Fashion,4.0,780.3,USA,3121.2,2024,11,Nov
162997,2024-11-04,2034,Shoes,Fashion,4.0,805.07,USA,3220.28,2024,11,Nov
112180,2024-11-05,2076,Phone,Fashion,4.0,1145.7,France,4582.8,2024,11,Nov
105802,2024-11-06,2017,Unknown,Fashion,4.0,678.36,France,2713.44,2024,11,Nov
108058,2024-11-07,2095,Laptop,Fashion,2.0,1058.25,France,2116.5,2024,11,Nov
117553,2024-11-08,2048,Shoes,Fashion,2.0,1062.84,Unknown,2125.68,2024,11,Nov
120441,2024-11-10,2000,Laptop,Electronics,3.0,498.39,France,1495.17,2024,11,Nov
193428,2024-11-11,2113,Watch,Electronics,3.0,542.7,Nigeria,1628.1000000000001,2024,11,Nov
139381,2024-11-12,2004,Headphones,Fashion,2.0,1045.11,France,2090.22,2024,11,Nov
181508,2024-11-13,2095,Shoes,Electronics,2.0,563.03,USA,1126.06,2024,11,Nov
193380,2024-11-14,2127,Bag,Accessories,1.0,1243.72,Germany,1243.72,2024,11,Nov
171777,2024-11-16,2285,Bag,Electronics,1.0,1043.03,UK,1043.03,2024,11,Nov
118670,2024-11-17,2240,Laptop,Electronics,2.0,237.43,USA,474.86,2024,11,Nov
196659,2024-11-18,2013,Unknown,Fashion,4.0,828.11,USA,3312.44,2024,11,Nov
187051,2024-11-20,2041,Watch,Electronics,1.0,1018.42,Unknown,1018.42,2024,11,Nov
139905,2024-11-21,2204,Bag,Accessories,2.0,844.37,France,1688.74,2024,11,Nov
146617,2024-11-22,2051,Phone,Fashion,1.0,815.59,France,815.59,2024,11,Nov
171007,2024-11-23,2107,Bag,Electronics,1.0,769.74,Nigeria,769.74,2024,11,Nov
114937,2024-11-24,2144,Bag,Accessories,2.0,1169.12,UK,2338.24,2024,11,Nov
112120,2024-11-25,2242,Phone,Accessories,1.0,406.59,Nigeria,406.59,2024,11,Nov
136915,2024-11-28,2114,Phone,Accessories,4.0,202.16,Nigeria,808.64,2024,11,Nov
154019,2024-11-29,2132,Unknown,Electronics,2.0,969.39,Nigeria,1938.78,2024,11,Nov
107802,2024-12-01,2069,Bag,Electronics,1.0,946.23,UK,946.23,2024,12,Dec
154685,2024-12-02,2272,Shoes,Electronics,3.0,107.59,Unknown,322.77,2024,12,Dec
129442,2024-12-03,2272,Headphones,Fashion,2.0,1160.04,Germany,2320.08,2024,12,Dec
166181,2024-12-04,2266,Watch,Fashion,4.0,776.77,France,3107.08,2024,12,Dec
104039,2024-12-05,2005,Bag,Unknown,2.0,363.92,UK,727.84,2024,12,Dec
109635,2024-12-07,2166,Shoes,Electronics,4.0,626.81,Germany,2507.24,2024,12,Dec
121863,2024-12-09,2094,Shoes,Electronics,2.0,746.06,USA,1492.12,2024,12,Dec
188327,2024-12-10,2287,Watch,Fashion,3.0,58.79,USA,176.37,2024,12,Dec
177158,2024-12-12,2277,Bag,Accessories,1.0,1068.52,UK,1068.52,2024,12,Dec
166297,2024-12-13,2055,Headphones,Electronics,2.0,972.36,UK,1944.72,2024,12,Dec
174675,2024-12-14,2108,Shoes,Unknown,2.0,1372.44,USA,2744.88,2024,12,Dec
120381,2024-12-15,2031,Laptop,Electronics,3.0,503.0,Germany,1509.0,2024,12,Dec
133393,2024-12-16,2083,Phone,Electronics,2.0,345.91,UK,691.82,2024,12,Dec
159843,2024-12-17,2066,Watch,Electronics,2.0,767.87,USA,1535.74,2024,12,Dec
177690,2024-12-18,2147,Phone,Electronics,2.0,1211.24,Germany,2422.48,2024,12,Dec
165112,2024-12-20,2275,Shoes,Electronics,1.0,640.01,USA,640.01,2024,12,Dec
102555,2024-12-21,2295,Bag,Accessories,1.0,255.52,USA,255.52,2024,12,Dec
181148,2024-12-22,2061,Phone,Electronics,1.0,257.77,France,257.77,2024,12,Dec
153752,2024-12-23,2097,Laptop,Fashion,2.0,657.95,UK,1315.9,2024,12,Dec
196068,2024-12-24,2244,Watch,Fashion,2.0,1346.54,Germany,2693.08,2024,12,Dec
160533,2024-12-25,2236,Bag,Fashion,4.0,640.51,Germany,2562.04,2024,12,Dec
114707,2024-12-26,2222,Bag,Fashion,1.0,1402.6,USA,1402.6,2024,12,Dec
132214,2024-12-27,2122,Phone,Electronics,2.0,705.38,Germany,1410.76,2024,12,Dec
196605,2024-12-29,2204,Headphones,Electronics,1.0,395.56,Nigeria,395.56,2024,12,Dec
113195,2024-12-30,2080,Shoes,Fashion,1.0,22.82,Germany,22.82,2024,12,Dec
173298,2024-12-31,2134,Unknown,Fashion,2.0,302.32,USA,604.64,2024,12,Dec
161401,2025-01-01,2158,Unknown,Unknown,1.0,693.87,Unknown,693.87,2025,1,Jan
136076,2025-01-02,2076,Laptop,Fashion,3.0,714.78,UK,2144.34,2025,1,Jan
194211,2025-01-03,2181,Phone,Electronics,1.0,1486.12,France,1486.12,2025,1,Jan
198469,2025-01-04,2090,Watch,Unknown,1.0,213.3,USA,213.3,2025,1,Jan
134183,2025-01-05,2134,Laptop,Electronics,2.0,882.26,USA,1764.52,2025,1,Jan
150973,2025-01-06,2120,Unknown,Fashion,2.0,172.66,USA,345.32,2025,1,Jan
176745,2025-01-07,2130,Bag,Electronics,2.0,532.38,USA,1064.76,2025,1,Jan
197040,2025-01-08,2154,Laptop,Fashion,3.0,987.93,USA,2963.79,2025,1,Jan
107228,2025-01-09,2238,Bag,Unknown,2.0,856.93,Unknown,1713.86,2025,1,Jan
160027,2025-01-10,2281,Phone,Electronics,1.0,499.26,UK,499.26,2025,1,Jan
157447,2025-01-11,2013,Shoes,Accessories,2.0,1008.42,USA,2016.84,2025,1,Jan
146783,2025-01-12,2219,Laptop,Unknown,1.0,1027.91,UK,1027.91,2025,1,Jan
199003,2025-01-13,2062,Shoes,Electronics,2.0,327.27,Germany,654.54,2025,1,Jan
188193,2025-01-14,2057,Phone,Electronics,4.0,594.46,UK,2377.84,2025,1,Jan
114226,2025-01-15,2293,Phone,Unknown,3.0,610.17,UK,1830.5099999999998,2025,1,Jan
177493,2025-01-16,2107,Bag,Fashion,3.0,1322.17,France,3966.51,2025,1,Jan
113596,2025-01-17,2025,Phone,Electronics,3.0,977.47,France,2932.41,2025,1,Jan
182368,2025-01-18,2268,Phone,Fashion,4.0,1051.41,UK,4205.64,2025,1,Jan
177528,2025-01-19,2052,Laptop,Electronics,2.0,265.36,USA,530.72,2025,1,Jan
130281,2025-01-20,2253,Shoes,Electronics,1.0,1481.05,France,1481.05,2025,1,Jan
148008,2025-01-21,2073,Phone,Accessories,3.0,467.31,UK,1401.93,2025,1,Jan
124530,2025-01-22,2072,Watch,Accessories,1.0,764.1,Unknown,764.1,2025,1,Jan
103467,2025-01-23,2144,Shoes,Electronics,4.0,168.52,France,674.08,2025,1,Jan
110716,2025-01-24,2254,Phone,Accessories,1.0,374.57,UK,374.57,2025,1,Jan
122901,2025-01-25,2229,Laptop,Fashion,2.0,255.42,Unknown,510.84,2025,1,Jan
160241,2025-01-26,2294,Laptop,Fashion,3.0,1172.04,USA,3516.12,2025,1,Jan
129111,2025-01-27,2176,Phone,Electronics,1.0,1390.43,UK,1390.43,2025,1,Jan
168623,2025-01-28,2188,Shoes,Electronics,1.0,1017.66,Germany,1017.66,2025,1,Jan
100131,2025-01-29,2006,Phone,Accessories,4.0,1190.95,USA,4763.8,2025,1,Jan
162570,2025-01-30,2119,Bag,Fashion,1.0,250.51,Germany,250.51,2025,1,Jan
159864,2025-01-31,2001,Laptop,Electronics,2.0,662.78,France,1325.56,2025,1,Jan
194010,2025-02-01,2191,Headphones,Electronics,2.0,159.0,UK,318.0,2025,2,Feb
177525,2025-02-02,2193,Phone,Electronics,1.0,1386.79,Germany,1386.79,2025,2,Feb
101614,2025-02-03,2125,Watch,Fashion,3.0,1030.85,Nigeria,3092.5499999999997,2025,2,Feb
135695,2025-02-04,2277,Laptop,Fashion,1.0,156.0,Unknown,156.0,2025,2,Feb
190945,2025-02-05,2256,Laptop,Electronics,4.0,1108.27,UK,4433.08,2025,2,Feb
137708,2025-02-06,2214,Bag,Electronics,2.0,458.62,France,917.24,2025,2,Feb
166827,2025-02-07,2164,Headphones,Fashion,3.0,1380.94,France,4142.82,2025,2,Feb
191417,2025-02-08,2154,Bag,Unknown,4.0,100.16,France,400.64,2025,2,Feb
183303,2025-02-09,2148,Bag,Electronics,1.0,470.47,Germany,470.47,2025,2,Feb
104845,2025-02-11,2034,Unknown,Unknown,3.0,159.45,USA,478.34999999999997,2025,2,Feb
121922,2025-02-12,2241,Unknown,Fashion,1.0,414.37,Germany,414.37,2025,2,Feb
152222,2025-02-13,2061,Watch,Electronics,1.0,266.21,UK,266.21,2025,2,Feb
176304,2025-02-14,2155,Watch,Electronics,2.0,1339.33,Unknown,2678.66,2025,2,Feb
168129,2025-02-15,2228,Shoes,Electronics,3.0,722.4,USA,2167.2,2025,2,Feb
156492,2025-02-16,2073,Unknown,Electronics,1.0,1284.79,USA,1284.79,2025,2,Feb
199814,2025-02-17,2052,Headphones,Fashion,2.0,493.03,USA,986.06,2025,2,Feb
141768,2025-02-18,2084,Watch,Electronics,1.0,1005.23,Germany,1005.23,2025,2,Feb
133363,2025-02-21,2141,Headphones,Unknown,3.0,390.46,UK,1171.3799999999999,2025,2,Feb
170386,2025-02-22,2265,Bag,Unknown,2.0,411.22,USA,822.44,2025,2,Feb
186935,2025-02-23,2155,Headphones,Fashion,1.0,183.16,Nigeria,183.16,2025,2,Feb
171071,2025-02-24,2090,Headphones,Electronics,1.0,585.53,UK,585.53,2025,2,Feb
141622,2025-02-25,2034,Bag,Electronics,3.0,263.0,USA,789.0,2025,2,Feb
123616,2025-02-26,2037,Bag,Fashion,1.0,1026.4,Unknown,1026.4,2025,2,Feb
164799,2025-02-27,2006,Laptop,Fashion,3.0,778.49,USA,2335.4700000000003,2025,2,Feb
157427,2025-03-01,2003,Shoes,Electronics,2.0,1311.64,Unknown,2623.28,2025,3,Mar
143827,2025-03-02,2075,Phone,Electronics,2.0,282.03,USA,564.06,2025,3,Mar
165017,2025-03-03,2234,Shoes,Unknown,2.0,1050.31,UK,2100.62,2025,3,Mar
144428,2025-03-04,2267,Unknown,Electronics,1.0,281.82,Germany,281.82,2025,3,Mar
105130,2025-03-06,2211,Shoes,Electronics,3.0,63.41,Germany,190.23,2025,3,Mar
154772,2025-03-07,2282,Laptop,Fashion,3.0,56.42,Unknown,169.26,2025,3,Mar
141808,2025-03-08,2255,Watch,Fashion,2.0,623.99,USA,1247.98,2025,3,Mar
193254,2025-03-09,2080,Unknown,Electronics,2.0,1489.83,France,2979.66,2025,3,Mar
167267,2025-03-10,2163,Laptop,Unknown,3.0,225.5,Germany,676.5,2025,3,Mar
150512,2025-03-11,2052,Shoes,Fashion,1.0,1131.08,Unknown,1131.08,2025,3,Mar
187360,2025-03-12,2080,Laptop,Accessories,3.0,862.93,UK,2588.79,2025,3,Mar
142113,2025-03-13,2188,Laptop,Accessories,2.0,424.76,Unknown,849.52,2025,3,Mar
126418,2025-03-14,2099,Headphones,Fashion,1.0,1153.38,Unknown,1153.38,2025,3,Mar
180736,2025-03-15,2127,Phone,Electronics,4.0,446.59,France,1786.36,2025,3,Mar
182283,2025-03-16,2154,Bag,Electronics,1.0,257.26,USA,257.26,2025,3,Mar
104562,2025-03-17,2051,Phone,Fashion,2.0,295.2,USA,590.4,2025,3,Mar
108889,2025-03-18,2283,Watch,Fashion,4.0,286.6,USA,1146.4,2025,3,Mar
185398,2025-03-19,2132,Phone,Fashion,4.0,1139.05,USA,4556.2,2025,3,Mar
140719,2025-03-20,2213,Bag,Accessories,4.0,795.04,UK,3180.16,2025,3,Mar
109103,2025-03-21,2103,Phone,Electronics,2.0,982.08,Germany,1964.16,2025,3,Mar
168935,2025-03-22,2241,Shoes,Electronics,1.0,1342.01,UK,1342.01,2025,3,Mar
179131,2025-03-23,2279,Shoes,Electronics,2.0,256.51,UK,513.02,2025,3,Mar
114552,2025-03-24,2107,Shoes,Electronics,2.0,636.42,UK,1272.84,2025,3,Mar
152026,2025-03-26,2043,Unknown,Electronics,4.0,527.93,Nigeria,2111.72,2025,3,Mar
143224,2025-03-27,2006,Phone,Fashion,2.0,994.1,France,1988.2,2025,3,Mar
196204,2025-03-28,2205,Unknown,Electronics,2.0,542.8,UK,1085.6,2025,3,Mar
118701,2025-03-29,2145,Bag,Fashion,2.0,272.17,Germany,544.34,2025,3,Mar
106034,2025-03-30,2125,Headphones,Electronics,4.0,803.39,Germany,3213.56,2025,3,Mar
173678,2025-03-31,2274,Headphones,Electronics,1.0,28.0,UK,28.0,2025,3,Mar
155060,2025-04-01,2240,Watch,Electronics,1.0,580.69,USA,580.69,2025,4,Apr
105703,2025-04-02,2130,Phone,Unknown,3.0,1029.62,France,3088.8599999999997,2025,4,Apr
130391,2025-04-03,2027,Phone,Fashion,4.0,400.27,USA,1601.08,2025,4,Apr
193484,2025-04-04,2235,Shoes,Electronics,1.0,1090.62,USA,1090.62,2025,4,Apr
130955,2025-04-05,2207,Unknown,Electronics,1.0,742.13,USA,742.13,2025,4,Apr
189333,2025-04-06,2051,Headphones,Fashion,3.0,435.23,USA,1305.69,2025,4,Apr
152315,2025-04-07,2215,Shoes,Fashion,2.0,649.88,France,1299.76,2025,4,Apr
122572,2025-04-08,2158,Shoes,Fashion,1.0,103.1,Unknown,103.1,2025,4,Apr
107951,2025-04-09,2013,Bag,Electronics,2.0,724.84,Nigeria,1449.68,2025,4,Apr
183543,2025-04-10,2242,Bag,Electronics,1.0,617.37,Germany,617.37,2025,4,Apr
171627,2025-04-11,2174,Watch,Electronics,3.0,694.38,Germany,2083.14,2025,4,Apr
141470,2025-04-13,2097,Unknown,Electronics,2.0,46.24,Germany,92.48,2025,4,Apr
107581,2025-04-14,2260,Bag,Electronics,2.0,201.54,France,403.08,2025,4,Apr
